Date|StockPrice
2018-11-21|104.38102830552315
2018-11-20|105.16650427103293
2018-11-19|107.47444599685181
2018-11-16|106.65987832891574
2018-11-15|106.7374562020525
2018-11-14|104.08041404711815
2018-11-13|106.2719889632319
2018-11-12|105.65136597813775
2018-11-09|107.92051876738824
2018-11-08|108.97751728887673
2018-11-07|108.10476621608808
2018-11-06|106.28168619737399
2018-11-05|105.78712725612709
2018-11-02|105.09862363203825
2018-11-01|105.68045768056403
2018-10-31|105.71924661713241
2018-10-30|103.4694882961661
2018-10-29|101.67549997987831
2018-10-26|100.28879549755857
2018-10-25|101.6851972140204
2018-10-24|100.16273145371132
2018-10-23|102.06338934556216
2018-10-22|103.13978233533483
2018-10-19|104.64285362735974
2018-10-18|104.81740384191747
2018-10-17|106.5047225826422
2018-10-16|105.33135725144857
2018-10-15|103.12038786705064
2018-10-12|103.71191914971851
2018-10-11|104.85619277848585
2018-10-10|108.09506898194597
2018-10-09|111.05272539528531
2018-10-08|111.82850412665299
2018-10-05|111.14969773670627
2018-10-04|111.78001795594251
2018-10-03|110.78120283930666
2018-10-02|109.7508143914793
2018-10-01|109.29821385832149
2018-09-28|108.662647152185
2018-09-27|110.28045331325971
2018-09-26|110.76194324215099
2018-09-25|112.08122564731312
2018-09-24|112.39900900038137
2018-09-21|113.48717623967566
2018-09-20|114.23830052874607
2018-09-19|113.26569087238568
2018-09-18|110.06859774454755
2018-09-17|109.62562700996757
2018-09-14|109.29821385832149
2018-09-13|109.31747345547714
2018-09-12|108.89376231805281
2018-09-11|110.19378512605928
2018-09-10|109.50043962845582
2018-09-07|110.0878573417032
2018-09-06|109.87600177299103
2018-09-05|110.34786190330449
2018-09-04|110.88713062366274
2018-08-31|110.33823210472667
2018-08-30|110.92564981797403
2018-08-29|111.4745483369101
2018-08-28|111.84048068286748
2018-08-27|112.38937920180354
2018-08-24|110.43453009050494
2018-08-23|110.48267908339406
2018-08-22|110.71379424926187
2018-08-21|111.05083719948576
2018-08-20|110.37675129903798
2018-08-17|110.52119827770535
2018-08-16|110.52119827770535
2018-08-15|109.490809829878
2018-08-14|110.40564069477145
2018-08-13|109.6737760028567
2018-08-10|111.44565894117663
2018-08-09|112.55308577762656
2018-08-08|113.42939744820872
2018-08-07|113.1982822823409
2018-08-06|112.7842009434944
2018-08-03|112.75531154776091
2018-08-02|111.8501104814453
2018-08-01|111.37825035113184
2018-07-31|110.69453465210621
2018-07-30|112.40863879895919
2018-07-27|111.7345528985114
2018-07-26|110.59823666632795
2018-07-25|110.91602001939621
2018-07-24|109.92415076588017
2018-07-23|109.1537668796541
2018-07-20|107.1603985740442
2018-07-19|105.82185657172643
2018-07-18|107.40114353848983
2018-07-17|106.40927428497379
2018-07-16|106.48631267359639
2018-07-13|102.42253767375395
2018-07-12|102.89439780406741
2018-07-11|102.45142706948744
2018-07-10|102.67291243677742
2018-07-09|103.30847914291392
2018-07-06|100.20768400085406
2018-07-05|99.88027084920797
2018-07-03|99.23507434449363
2018-07-02|100.64300368805512
2018-06-29|99.80016163204552
2018-06-28|100.49933742850803
2018-06-27|98.88069757094414
2018-06-26|100.43229317405272
2018-06-25|100.3652489195974
2018-06-22|101.28471298069879
2018-06-21|102.97039709271799
2018-06-20|102.9991303446274
2018-06-19|103.00870809526387
2018-06-18|103.61210638536166
2018-06-15|103.34392936754043
2018-06-14|103.46844012581457
2018-06-13|105.32652374929026
2018-06-12|105.53723426329266
2018-06-11|106.15021030402691
2018-06-08|106.41838732184814
2018-06-07|106.1214770521175
2018-06-06|105.7000560241127
2018-06-05|103.28646286372158
2018-06-04|103.87070565254642
2018-06-01|103.82281689936406
2018-05-31|102.49150956089434
2018-05-30|103.77492814618168
2018-05-29|101.4571124921553
2018-05-25|105.98738854320688
2018-05-24|106.53332032948583
2018-05-23|107.74011690968138
2018-05-22|108.23815994277797
2018-05-21|107.41447338804132
2018-05-18|106.43754282312109
2018-05-17|108.19027118959559
2018-05-16|108.55422571378156
2018-05-15|108.25731544405092
2018-05-14|109.09057974942404
2018-05-11|109.05226874687814
2018-05-10|109.46411202424648
2018-05-09|108.62126996823687
2018-05-08|106.30345431421047
2018-05-07|104.7518587111019
2018-05-04|103.85155015127347
2018-05-03|102.71179782553321
2018-05-02|103.36308486881336
2018-05-01|104.18677142355001
2018-04-30|104.18677142355001
2018-04-27|104.78059196301132
2018-04-26|105.4510345075644
2018-04-25|105.34567925056321
2018-04-24|105.74794477729506
2018-04-23|106.24598781039165
2018-04-20|106.76318634476117
2018-04-19|107.00263011067298
2018-04-18|104.70396995791953
2018-04-17|105.55638976456561
2018-04-16|105.55638976456561
2018-04-13|105.64258952029385
2018-04-12|108.58295896569099
2018-04-11|105.949077540661
2018-04-10|107.75927241095434
2018-04-09|105.7383670266586
2018-04-06|104.48368169328067
2018-04-05|107.15587412085654
2018-04-04|105.76710027856801
2018-04-03|104.18521554604776
2018-04-02|102.77486048331886
2018-03-29|104.79509881641701
2018-03-28|102.91780187481166
2018-03-27|103.0798021185035
2018-03-26|105.11909930380068
2018-03-23|101.97438869095922
2018-03-22|104.77603996421799
2018-03-21|109.34063506588787
2018-03-20|109.24534080489266
2018-03-19|109.14051711779796
2018-03-16|110.00769489285423
2018-03-15|109.81710637086384
2018-03-14|109.54075301397778
2018-03-13|110.77957840691532
2018-03-12|112.12322748694758
2018-03-09|112.48534567872935
2018-03-08|109.34063506588787
2018-03-07|109.33110563978835
2018-03-06|109.74087096206769
2018-03-05|109.6455767010725
2018-03-02|107.98745655975608
2018-03-01|108.0922802468508
2018-02-28|110.06487144945136
2018-02-27|111.837344703962
2018-02-26|113.18099378399425
2018-02-23|111.78969757346441
2018-02-22|109.56934129227633
2018-02-21|109.76945924036625
2018-02-20|109.3120467875893
2018-02-16|109.28345850929075
2018-02-15|110.07440087555088
2018-02-14|109.61698842277393
2018-02-13|107.13933763689884
2018-02-12|106.48180723603198
2018-02-09|104.86180479911366
2018-02-08|102.80344876161742
2018-02-07|107.5586323852777
2018-02-06|106.83439600171421
2018-02-05|103.68015596277323
2018-02-02|108.90228146530997
2018-02-01|111.37040282508555
2018-01-31|110.2268716931432
2018-01-30|109.6932238315701
2018-01-29|110.73193127641773
2018-01-26|110.84628438961195
2018-01-25|110.25545997144175
2018-01-24|110.2268716931432
2018-01-23|108.83557548261332
2018-01-22|108.94992859580756
2018-01-19|107.69204435067098
2018-01-18|107.93028000315897
2018-01-17|107.67298549847193
2018-01-16|106.98686681930653
2018-01-12|107.36804386328731
2018-01-11|105.62415888707523
2018-01-10|105.06192274720357
2018-01-09|103.91839161526121
2018-01-08|103.39427317978763
2018-01-05|103.24180236219533
2018-01-04|103.9088621891617
2018-01-03|102.4413305698357
2018-01-02|102.33705011117678
2017-12-29|101.37956589985406
2017-12-28|102.18536944403655
2017-12-27|101.64500706734947
2017-12-26|101.45540623342417
2017-12-22|101.86304802636356
2017-12-21|102.22328961082161
2017-12-20|100.62116256415288
2017-12-19|100.97192410691468
2017-12-18|101.39852598324657
2017-12-15|100.62116256415288
2017-12-14|99.21811639310572
2017-12-13|100.02391993728821
2017-12-12|101.29424552458767
2017-12-11|100.12820039594713
2017-12-08|100.42208168853134
2017-12-07|99.18019622632066
2017-12-06|99.47407751890486
2017-12-05|100.22300081290977
2017-12-04|101.38904594155032
2017-12-01|99.34135693515717
2017-11-30|99.085395809358
2017-11-29|98.33647251535311
2017-11-28|96.08970263333839
2017-11-27|92.83804833151962
2017-11-24|93.20776995767393
2017-11-22|93.5111312919544
2017-11-21|93.78605250114609
2017-11-20|93.8618928347162
2017-11-17|93.03712920714118
2017-11-16|93.34997058311791
2017-11-15|93.0845294156225
2017-11-14|92.21236557956614
2017-11-13|92.77168803964577
2017-11-10|92.43988658027651
2017-11-09|92.55364708063168
2017-11-08|92.56312712232794
2017-11-07|93.61541175061332
2017-11-06|95.53986021495504
2017-11-03|96.13710284181971
2017-11-02|96.30774359235248
2017-11-01|95.67258079870274
2017-10-31|95.37869950611854
2017-10-30|96.13710284181971
2017-10-27|96.47838434288524
2017-10-26|96.44994421779644
2017-10-25|95.76738121566538
2017-10-24|95.67258079870274
2017-10-23|94.17473421069293
2017-10-20|94.33589491952944
2017-10-19|93.00868908205237
2017-10-18|92.8949285816972
2017-10-17|92.54416703893541
2017-10-16|92.75272795625324
2017-10-13|90.87567970039284
2017-10-12|90.99892024244427
2017-10-11|91.80472378662677
2017-10-10|92.07964499581844
2017-10-09|91.39708199368738
2017-10-06|91.8805641201969
2017-10-05|92.04172482903338
2017-10-04|90.81879945021528
2017-10-03|91.75186930758049
2017-10-02|91.27119695681661
2017-09-29|90.01767886560877
2017-09-28|89.89515454090424
2017-09-27|89.70665557982036
2017-09-26|88.31176326779962
2017-09-25|88.70761108607579
2017-09-22|89.37678239792356
2017-09-21|89.56528135900746
2017-09-20|89.16000859267709
2017-09-19|88.53796202110028
2017-09-18|87.57661731957248
2017-09-15|86.35137407252724
2017-09-14|85.73875244900461
2017-09-13|85.90840151398011
2017-09-12|85.66335286457105
2017-09-11|84.62660857860969
2017-09-08|83.33539069518508
2017-09-07|83.43906512378122
2017-09-06|84.92820691634391
2017-09-05|84.36271003309226
2017-09-01|86.42677365696079
2017-08-31|85.66335286457105
2017-08-30|86.0592006828472
2017-08-29|85.86127677370912
2017-08-28|86.33252417641883
2017-08-25|86.60584766999047
2017-08-24|86.25712459198529
2017-08-23|86.3984988127982
2017-08-22|86.29482438420206
2017-08-21|85.418304215162
2017-08-18|85.52197864375813
2017-08-17|85.4371541112704
2017-08-16|86.79434663107436
2017-08-15|87.39754330654279
2017-08-14|87.17134455324212
2017-08-11|86.16287511144334
2017-08-10|86.8885961116163
2017-08-09|88.15153915087832
2017-08-08|88.29291337169124
2017-08-07|88.61336160553384
2017-08-04|88.27406347558284
2017-08-03|87.18076950129633
2017-08-02|87.75569133260217
2017-08-01|87.68029174816861
2017-07-31|86.52102313750272
2017-07-28|86.03092583868462
2017-07-27|86.28539943614787
2017-07-26|86.64354746220725
2017-07-25|87.46351794292214
2017-07-24|86.03092583868462
2017-07-21|85.66335286457105
2017-07-20|85.95552625425107
2017-07-19|85.95552625425107
2017-07-18|85.83300192954654
2017-07-17|86.13460026728076
2017-07-14|86.94514579994146
2017-07-13|87.74626638454797
2017-07-12|87.19019444935051
2017-07-11|87.49179278708472
2017-07-10|87.83109091703571
2017-07-07|88.45313748861253
2017-07-06|88.0101649300654
2017-07-05|88.29291337169124
2017-07-03|87.41639320265118
2017-06-30|85.67277781262521
2017-06-29|85.43844308119024
2017-06-28|84.19178230995618
2017-06-27|82.5326924113966
2017-06-26|81.77344788154728
2017-06-23|81.41725908976613
2017-06-22|81.56723331788452
2017-06-21|81.66096721045851
2017-06-20|82.03590278075445
2017-06-19|82.55143918991139
2017-06-16|80.77986862026303
2017-06-15|81.14543080130157
2017-06-14|81.63284704268632
2017-06-13|81.80156804931948
2017-06-12|81.52973976085492
2017-06-09|81.51099298234013
2017-06-08|79.62694174160296
2017-06-07|78.65210925883349
2017-06-06|77.7616372793806
2017-06-05|77.60228966200482
2017-06-02|77.46168882314383
2017-06-01|77.85537117195459
2017-05-31|77.0023927495313
2017-05-30|78.6427358695761
2017-05-26|80.01125070115631
2017-05-25|80.00187731189891
2017-05-24|80.33931932516526
2017-05-23|80.38618627145227
2017-05-22|79.39260701016799
2017-05-19|79.46759412422719
2017-05-18|78.69897620512047
2017-05-17|78.98955127209985
2017-05-16|82.12026328407104
2017-05-15|81.86718177412129
2017-05-12|81.47349942531054
2017-05-11|81.6984607674881
2017-05-10|81.95154227743788
2017-05-09|81.31415180793475
2017-05-08|81.6422204319437
2017-05-05|81.54848653936972
2017-05-04|81.6422204319437
2017-05-03|81.54848653936972
2017-05-02|81.07981707649978
2017-05-01|81.60472687491412
2017-04-28|81.54848653936972
2017-04-27|82.12026328407104
2017-04-26|82.88888120317776
2017-04-25|82.72953358580197
2017-04-24|82.01715600223966
2017-04-21|79.22388600353482
2017-04-20|80.1893450970469
2017-04-19|79.16764566799041
2017-04-18|79.82378291600834
2017-04-17|80.47992016402625
2017-04-13|79.11140533244604
2017-04-12|80.04874425818592
2017-04-11|80.35806610368007
2017-04-10|80.49866694254105
2017-04-07|80.77986862026303
2017-04-06|81.06107029798498
2017-04-05|80.78924200952042
2017-04-04|81.83906160634909
2017-04-03|81.5672333178845
2017-03-31|81.86546817462266
2017-03-30|82.97452904811766
2017-03-29|82.26622126336454
2017-03-28|82.57377595937575
2017-03-27|81.30627781823861
2017-03-24|81.35287701460396
2017-03-23|81.44607540733463
2017-03-22|81.57655315715758
2017-03-21|81.44607540733463
2017-03-20|83.90651297542438
2017-03-17|84.51230252817376
2017-03-16|85.4070070983882
2017-03-15|85.49088565184582
2017-03-14|85.28584918783834
2017-03-13|85.14605159874232
2017-03-10|85.07149288455778
2017-03-09|85.34176822347673
2017-03-08|85.00625400964631
2017-03-07|85.19265079510765
2017-03-06|85.6679625980341
2017-03-03|86.488108454064
2017-03-02|85.87299906204157
2017-03-01|87.23369559590938
2017-02-28|84.45638349253535
2017-02-27|84.27930654634707
2017-02-24|84.18610815361639
2017-02-23|84.93169529546176
2017-02-22|84.8664564205503
2017-02-21|84.81985722418497
2017-02-17|84.09290976088573
2017-02-16|84.37250493907774
2017-02-15|84.42842397471615
2017-02-14|83.46848052959022
2017-02-13|82.15438319208775
2017-02-10|81.082601675685
2017-02-09|81.26899846114635
2017-02-08|80.113338391286
2017-02-07|80.82164617603912
2017-02-06|80.86824537240446
2017-02-03|81.25035878260022
2017-02-02|78.8365204108758
2017-02-01|79.17203462470623
2017-01-31|78.87379976796807
2017-01-30|80.17857726619748
2017-01-27|81.01736280077354
2017-01-26|80.84960569385832
2017-01-25|80.17857726619748
2017-01-24|78.95767832142567
2017-01-23|78.01637455484588
2017-01-20|77.97909519775361
2017-01-19|77.63426114465013
2017-01-18|78.23073085812642
2017-01-17|77.8672571264768
2017-01-13|80.80300649749299
2017-01-12|80.3742938909319
2017-01-11|81.15716038986955
2017-01-10|80.55137083712017
2017-01-09|80.3183748552935
2017-01-06|80.26245581965509
2017-01-05|80.25313598038203
2017-01-04|80.9987231222274
2017-01-03|80.84960569385834
2016-12-30|79.97836151923691
2016-12-29|79.60761931727035
2016-12-28|80.17300117526936
2016-12-27|80.7569201433667
2016-12-23|80.68277170297338
2016-12-22|80.53447482218677
2016-12-21|80.40471505149846
2016-12-20|80.20080684041686
2016-12-19|79.1812657850088
2016-12-16|78.72710658759976
2016-12-15|79.70957342281116
2016-12-14|78.53246693156731
2016-12-13|78.56027259671481
2016-12-12|78.53246693156731
2016-12-09|79.23687711530378
2016-12-08|78.89394057848472
2016-12-07|77.92074229832248
2016-12-06|77.56853720645425
2016-12-05|77.1699893393402
2016-12-02|75.63140920117895
2016-12-01|75.80751174711308
2016-11-30|74.30600582914849
2016-11-29|73.14743644800298
2016-11-28|72.59132314505312
2016-11-25|73.0640194525605
2016-11-23|73.091825117708
2016-11-22|72.78596280108559
2016-11-21|72.34107215872571
2016-11-18|72.02594128705412
2016-11-17|72.31326649357821
2016-11-16|71.73861608053005
2016-11-15|73.5552528701662
2016-11-14|73.69428119590367
2016-11-11|71.08054867203938
2016-11-10|71.04347445184274
2016-11-09|67.89216573512694
2016-11-08|64.9076910092961
2016-11-07|64.76866268355865
2016-11-04|62.803729013135865
2016-11-03|63.378379426184026
2016-11-02|63.65643607765896
2016-11-01|63.92522417408471
2016-10-31|64.19401227051047
2016-10-28|64.05498394477301
2016-10-27|64.16620660536299
2016-10-26|64.07352105487134
2016-10-25|63.76765873824892
2016-10-24|63.832538623593074
2016-10-21|63.48033353172483
2016-10-20|63.267156765594066
2016-10-19|63.350573761036536
2016-10-18|62.74811768284088
2016-10-17|62.25688426523518
2016-10-14|62.58128369195592
2016-10-13|62.78519190303753
2016-10-12|63.146665549954925
2016-10-11|63.313499540839885
2016-10-10|63.6193618574623
2016-10-07|63.1281284398566
2016-10-06|62.90568311867667
2016-10-05|62.73884912779171
2016-10-04|61.72857662743282
2016-10-03|61.20026898963047
2016-09-30|61.2738823037061
2016-09-29|60.4089258633174
2016-09-28|61.38430227481955
2016-09-27|61.06224402573865
2016-09-26|60.5285474986903
2016-09-23|61.88119214483008
2016-09-22|62.01001544446245
2016-09-21|61.50392391019246
2016-09-20|61.15426066833319
2016-09-19|60.90581573332793
2016-09-16|60.565354155728116
2016-09-15|61.319890625003374
2016-09-14|61.09905068277647
2016-09-13|61.21867231814937
2016-09-12|61.70636052390045
2016-09-09|61.32909228926283
2016-09-08|61.88119214483008
2016-09-07|61.798377166494994
2016-09-06|62.05602376575971
2016-09-02|62.10203208705698
2016-09-01|61.84438548779226
2016-08-31|62.11123375131644
2016-08-30|62.11123375131644
2016-08-29|61.605142217046456
2016-08-26|60.93342072610629
2016-08-25|60.79539576221447
2016-08-24|60.68497579110103
2016-08-23|60.519345834430844
2016-08-22|60.54695082720921
2016-08-19|60.60216081276594
2016-08-18|60.68497579110103
2016-08-17|60.6297658055443
2016-08-16|60.464135848874115
2016-08-15|60.47333751313358
2016-08-12|60.105270942755396
2016-08-11|60.23409424238776
2016-08-10|60.06846428571759
2016-08-09|60.611362477025395
2016-08-08|60.82300075499283
2016-08-05|61.00703404018192
2016-08-04|59.40594445903688
2016-08-03|59.49796110163142
2016-08-02|58.568593011426536
2016-08-01|58.70661797531835
2016-07-29|58.863046267729075
2016-07-28|58.98266790310198
2016-07-27|59.19430618106943
2016-07-26|59.01027289588034
2016-07-25|58.77102962513453
2016-07-22|58.92745791754526
2016-07-21|58.60539966846436
2016-07-20|58.82623961069126
2016-07-19|58.76182796087508
2016-07-18|58.853844603469625
2016-07-15|59.05628121717762
2016-07-14|59.0010712316209
2016-07-13|58.117711462713274
2016-07-12|58.1545181197511
2016-07-11|57.29876334362185
2016-07-08|56.89389011620586
2016-07-07|55.74368208377407
2016-07-06|55.38481717765536
2016-07-05|54.79591066505028
2016-07-01|56.36939525341696
2016-06-30|56.737461823795115
2016-06-29|55.879186733444826
2016-06-28|54.34524827409536
2016-06-27|52.60130633519209
2016-06-24|54.41829296263581
2016-06-23|58.48140376269838
2016-06-22|57.25790522964583
2016-06-21|57.47703929526718
2016-06-20|56.94746530334891
2016-06-17|56.86529002874091
2016-06-16|56.810506512335564
2016-06-15|56.58224186064666
2016-06-14|56.68267830738978
2016-06-13|57.769218049428986
2016-06-10|58.2896614552797
2016-06-09|59.12054478742732
2016-06-08|59.57707409080514
2016-06-07|59.403592955521574
2016-06-06|59.60446584900781
2016-06-03|59.0201083406842
2016-06-02|60.0883869105883
2016-06-01|59.97881987777762
2016-05-31|59.595335262940246
2016-05-27|59.74142464002116
2016-05-26|59.3762011973189
2016-05-25|59.823599914629156
2016-05-24|58.92880248000864
2016-05-23|57.94269918471255
2016-05-20|57.98835211505033
2016-05-19|57.87878508223966
2016-05-18|58.47227317663083
2016-05-17|56.29919369255241
2016-05-16|56.29919369255241
2016-05-13|55.879186733444826
2016-05-12|56.39963013929554
2016-05-11|56.43615248356576
2016-05-10|56.646155963119554
2016-05-09|55.888317319512375
2016-05-06|56.24441017614708
2016-05-05|55.91570907771505
2016-05-04|56.21701841794441
2016-05-03|57.12094643863249
2016-05-02|58.24400852494191
2016-04-29|57.70530394695609
2016-04-28|58.070527389658345
2016-04-27|58.536187279103714
2016-04-26|58.371836729887704
2016-04-25|58.070527389658345
2016-04-22|58.40835907415793
2016-04-21|58.070527389658345
2016-04-20|58.654884897981944
2016-04-19|57.814870979766766
2016-04-18|56.85615944267335
2016-04-15|56.49093599997109
2016-04-14|57.148338196835155
2016-04-13|56.417891311430644
2016-04-12|54.12611420847401
2016-04-11|53.14001091317792
2016-04-08|52.72000395407033
2016-04-07|52.33651933923296
2016-04-06|53.696976663298855
2016-04-05|53.286100290258815
2016-04-04|54.05306951993356
2016-04-01|54.26307299948733
2016-03-31|53.67394660146383
2016-03-30|54.11805727074309
2016-03-29|53.501740423580046
2016-03-28|53.83708929630111
2016-03-24|53.90959716067323
2016-03-23|54.32651738081294
2016-03-22|54.5984218722084
2016-03-21|54.79781849923174
2016-03-18|54.81594546532476
2016-03-17|53.24796289827761
2016-03-16|53.40204211006837
2016-03-15|53.655819635370804
2016-03-14|53.58331177099868
2016-03-11|53.78270839802202
2016-03-10|53.121074135626394
2016-03-09|53.58331177099868
2016-03-08|53.27515334741716
2016-03-07|54.32651738081294
2016-03-04|54.426215694324604
2016-03-03|54.344644346905966
2016-03-02|54.16337468597566
