Date|StockPrice
2019-05-20|182.72
2019-05-17|185.3
2019-05-16|186.99
2019-05-15|186.27
2019-05-14|180.73
2019-05-13|181.54
2019-05-10|188.34
2019-05-09|188.65
2019-05-08|189.54
2019-05-07|189.77
2019-05-06|193.88
2019-05-03|195.47
2019-05-02|192.53
2019-05-01|193.03
2019-04-30|193.4
2019-04-29|194.78
2019-04-26|191.49
2019-04-25|195.38
2019-04-24|182.58
2019-04-23|183.78
2019-04-22|181.44
2019-04-18|178.28
2019-04-17|178.78
2019-04-16|178.87
2019-04-15|179.65
2019-04-12|179.1
2019-04-11|177.51
2019-04-10|177.82
2019-04-09|177.58
2019-04-08|174.93
2019-04-05|175.72
2019-04-04|176.02
2019-04-03|173.54
2019-04-02|174.2
2019-04-01|168.7
2019-03-29|166.69
2019-03-28|165.55
2019-03-27|165.87
2019-03-26|167.68
2019-03-25|166.29
2019-03-22|164.34
2019-03-21|166.08
2019-03-20|165.44
2019-03-19|161.57
2019-03-18|160.47
2019-03-15|165.98
2019-03-14|170.17
2019-03-13|173.37
2019-03-12|171.92
2019-03-11|172.07
2019-03-08|169.6
2019-03-07|169.13
2019-03-06|172.51
2019-03-05|171.26
2019-03-04|167.37
2019-03-01|162.28
2019-02-28|161.45
2019-02-27|162.81
2019-02-26|164.13
2019-02-25|164.62
2019-02-22|161.89
2019-02-21|160.04
2019-02-20|162.56
2019-02-19|162.29
2019-02-15|162.5
2019-02-14|163.95
2019-02-13|164.07
2019-02-12|165.04
2019-02-11|165.79
2019-02-08|167.33
2019-02-07|166.38
2019-02-06|170.49
2019-02-05|171.16
2019-02-04|169.25
2019-02-01|165.71
2019-01-31|166.69
2019-01-30|150.42
2019-01-29|144.19
2019-01-28|147.47
2019-01-25|149.01
2019-01-24|145.83
2019-01-23|144.3
2019-01-22|147.57
2019-01-18|150.04
2019-01-17|148.3
2019-01-16|147.54
2019-01-15|148.95
2019-01-14|145.39
2019-01-11|143.8
2019-01-10|144.2
2019-01-09|144.23
2019-01-08|142.53
2019-01-07|138.05
2019-01-04|137.95
2019-01-03|131.74
2019-01-02|135.68
2018-12-31|131.09
2018-12-28|133.2
2018-12-27|134.52
2018-12-26|134.18
2018-12-24|124.06
2018-12-21|124.95
2018-12-20|133.4
2018-12-19|133.24
2018-12-18|143.66
2018-12-17|140.19
2018-12-14|144.06
2018-12-13|145.01
2018-12-12|144.5
2018-12-11|142.08
2018-12-10|141.85
2018-12-07|137.42
2018-12-06|139.63
2018-12-04|137.93
2018-12-03|141.09
2018-11-30|140.61
2018-11-29|138.68
2018-11-28|136.76
2018-11-27|135.0
2018-11-26|136.38
2018-11-23|131.73
2018-11-21|134.82
2018-11-20|132.43
2018-11-19|131.55
2018-11-16|139.53
2018-11-15|143.85
2018-11-14|144.22
2018-11-13|142.16
2018-11-12|141.55
2018-11-09|144.96
2018-11-08|147.87
2018-11-07|151.53
2018-11-06|149.94
2018-11-05|148.68
2018-11-02|150.35
2018-11-01|151.75
2018-10-31|151.79
2018-10-30|146.22
2018-10-29|142.09
2018-10-26|145.37
2018-10-25|150.95
2018-10-24|146.04
2018-10-23|154.39
2018-10-22|154.78
2018-10-19|154.05
2018-10-18|154.92
2018-10-17|159.42
2018-10-16|158.78
2018-10-15|153.52
2018-10-12|153.74
2018-10-11|153.35
2018-10-10|151.38
2018-10-09|157.9
2018-10-08|157.25
2018-10-05|157.33
2018-10-04|158.85
2018-10-03|162.43
2018-10-02|159.33
2018-10-01|162.44
2018-09-28|164.46
2018-09-27|168.84
2018-09-26|166.95
2018-09-25|164.91
2018-09-24|165.41
2018-09-21|162.93
2018-09-20|166.02
2018-09-19|163.06
2018-09-18|160.3
2018-09-17|160.58
2018-09-14|162.32
2018-09-13|161.36
2018-09-12|162.0
2018-09-11|165.94
2018-09-10|164.18
2018-09-07|163.04
2018-09-06|162.53
2018-09-05|167.18
2018-09-04|171.16
2018-08-31|175.73
2018-08-30|177.64
2018-08-29|175.9
2018-08-28|176.26
2018-08-27|177.46
2018-08-24|174.645
2018-08-23|172.9
2018-08-22|173.64
2018-08-21|172.62
2018-08-20|172.5
2018-08-17|173.8
2018-08-16|174.7
2018-08-15|179.53
2018-08-14|181.11
2018-08-13|180.05
2018-08-10|180.26
2018-08-09|183.09
2018-08-08|185.18
2018-08-07|183.81
2018-08-06|185.69
2018-08-03|177.78
2018-08-02|176.37
2018-08-01|171.65
2018-07-31|172.58
2018-07-30|171.06
2018-07-27|174.89
2018-07-26|176.26
2018-07-25|217.5
2018-07-24|214.67
2018-07-23|210.91
2018-07-20|209.94
2018-07-19|208.09
2018-07-18|209.36
2018-07-17|209.99
2018-07-16|207.23
2018-07-13|207.32
2018-07-12|206.92
2018-07-11|202.54
2018-07-10|203.54
2018-07-09|204.74
2018-07-06|203.23
2018-07-05|198.45
2018-07-03|192.73
2018-07-02|197.36
2018-06-29|194.32
2018-06-28|196.23
2018-06-27|195.84
2018-06-26|199.0
2018-06-25|196.35
2018-06-22|201.74
2018-06-21|201.5
2018-06-20|202.0
2018-06-19|197.49
2018-06-18|198.31
2018-06-15|195.85
2018-06-14|196.81
2018-06-13|192.41
2018-06-12|192.4
2018-06-11|191.54
2018-06-08|189.1
2018-06-07|188.18
2018-06-06|191.34
2018-06-05|192.94
2018-06-04|193.28
2018-06-01|193.99
2018-05-31|191.78
2018-05-30|187.67
2018-05-29|185.74
2018-05-25|184.92
2018-05-24|185.93
2018-05-23|186.9
2018-05-22|183.8
2018-05-21|184.49
2018-05-18|182.68
2018-05-17|183.76
2018-05-16|183.2
2018-05-15|184.32
2018-05-14|186.64
2018-05-11|186.99
2018-05-10|185.53
2018-05-09|182.66
2018-05-08|178.92
2018-05-07|177.97
2018-05-04|176.61
2018-05-03|174.02
2018-05-02|176.07
2018-05-01|173.86
2018-04-30|172.0
2018-04-27|173.59
2018-04-26|174.16
2018-04-25|159.69
2018-04-24|159.69
2018-04-23|165.84
2018-04-20|166.28
2018-04-19|168.1
2018-04-18|166.36
2018-04-17|168.66
2018-04-16|164.83
2018-04-13|164.52
2018-04-12|163.87
2018-04-11|166.32
2018-04-10|165.04
2018-04-09|157.93
2018-04-06|157.2
2018-04-05|159.34
2018-04-04|155.1
2018-04-03|156.11
2018-04-02|155.39
2018-03-29|159.79
2018-03-28|153.03
2018-03-27|152.22
2018-03-26|160.06
2018-03-23|159.39
2018-03-22|164.89
2018-03-21|169.39
2018-03-20|168.15
2018-03-19|172.56
2018-03-16|185.09
2018-03-15|183.86
2018-03-14|184.19
2018-03-13|181.88
2018-03-12|184.76
2018-03-09|185.23
2018-03-08|182.34
2018-03-07|183.71
2018-03-06|179.78
2018-03-05|180.4
2018-03-02|176.62
2018-03-01|175.94
2018-02-28|178.32
2018-02-27|181.46
2018-02-26|184.93
2018-02-23|183.29
2018-02-22|178.99
2018-02-21|177.91
2018-02-20|176.01
2018-02-16|177.36
2018-02-15|179.96
2018-02-14|179.52
2018-02-13|173.15
2018-02-12|176.41
2018-02-09|176.11
2018-02-08|171.58
2018-02-07|180.18
2018-02-06|185.31
2018-02-05|181.26
2018-02-02|190.28
2018-02-01|193.09
2018-01-31|186.89
2018-01-30|187.12
2018-01-29|185.98
2018-01-26|190.0
2018-01-25|187.48
2018-01-24|186.55
2018-01-23|189.35
2018-01-22|185.37
2018-01-19|181.29
2018-01-18|179.8
2018-01-17|177.6
2018-01-16|178.39
2018-01-12|179.37
2018-01-11|187.77
2018-01-10|187.84
2018-01-09|187.87
2018-01-08|188.28
2018-01-05|186.85
2018-01-04|184.33
2018-01-03|184.67
2018-01-02|181.42
2017-12-29|176.46
2017-12-28|177.92
2017-12-27|177.62
2017-12-26|175.99
2017-12-22|177.2
2017-12-21|177.45
2017-12-20|177.89
2017-12-19|179.51
2017-12-18|180.82
2017-12-15|180.18
2017-12-14|178.39
2017-12-13|178.3
2017-12-12|176.96
2017-12-11|179.04
2017-12-08|179.0
2017-12-07|180.14
2017-12-06|176.06
2017-12-05|172.83
2017-12-04|171.47
2017-12-01|175.1
2017-11-30|177.18
2017-11-29|175.13
2017-11-28|182.42
2017-11-27|183.03
2017-11-24|182.78
2017-11-22|180.87
2017-11-21|181.86
2017-11-20|178.74
2017-11-17|179.0
2017-11-16|179.59
2017-11-15|177.95
2017-11-14|178.07
2017-11-13|178.77
2017-11-10|178.46
2017-11-09|179.3
2017-11-08|179.56
2017-11-07|180.25
2017-11-06|180.17
2017-11-03|178.92
2017-11-02|178.92
2017-11-01|182.66
2017-10-31|180.06
2017-10-30|179.87
2017-10-27|177.88
2017-10-26|170.63
2017-10-25|170.6
2017-10-24|171.8
2017-10-23|171.27
2017-10-20|174.98
2017-10-19|174.56
2017-10-18|176.03
2017-10-17|176.11
2017-10-16|174.52
2017-10-13|173.74
2017-10-12|172.55
2017-10-11|172.74
2017-10-10|171.59
2017-10-09|172.5
2017-10-06|172.23
2017-10-05|171.24
2017-10-04|168.42
2017-10-03|169.96
2017-10-02|169.47
2017-09-29|170.87
2017-09-28|168.73
2017-09-27|167.68
2017-09-26|164.21
2017-09-25|162.87
2017-09-22|170.54
2017-09-21|171.11
2017-09-20|172.17
2017-09-19|172.52
2017-09-18|170.01
2017-09-15|171.64
2017-09-14|170.96
2017-09-13|173.05
2017-09-12|172.96
2017-09-11|173.51
2017-09-08|170.95
2017-09-07|173.21
2017-09-06|172.09
2017-09-05|170.72
2017-09-01|172.02
2017-08-31|171.97
2017-08-30|169.92
2017-08-29|168.05
2017-08-28|167.24
2017-08-25|166.32
2017-08-24|167.74
2017-08-23|168.71
2017-08-22|169.64
2017-08-21|167.78
2017-08-18|167.41
2017-08-17|166.91
2017-08-16|170.0
2017-08-15|171.0
2017-08-14|170.75
2017-08-11|168.08
2017-08-10|167.4
2017-08-09|171.18
2017-08-08|171.23
2017-08-07|171.98
2017-08-04|169.62
2017-08-03|168.59
2017-08-02|169.3
2017-08-01|169.86
2017-07-31|169.25
2017-07-28|172.45
2017-07-27|170.44
2017-07-26|165.61
2017-07-25|165.28
2017-07-24|166.0
2017-07-21|164.43
2017-07-20|164.53
2017-07-19|164.14
2017-07-18|162.86
2017-07-17|159.73
2017-07-14|159.97
2017-07-13|159.26
2017-07-12|158.9
2017-07-11|155.27
2017-07-10|153.5
2017-07-07|151.44
2017-07-06|148.82
2017-07-05|150.34
2017-07-03|148.43
2017-06-30|150.98
2017-06-29|151.04
2017-06-28|153.24
2017-06-27|150.58
2017-06-26|153.59
2017-06-23|155.07
2017-06-22|153.4
2017-06-21|153.91
2017-06-20|152.25
2017-06-19|152.87
2017-06-16|150.64
2017-06-15|149.8
2017-06-14|150.25
2017-06-13|150.68
2017-06-12|148.44
2017-06-09|149.6
2017-06-08|154.71
2017-06-07|153.12
2017-06-06|152.81
2017-06-05|153.63
2017-06-02|153.61
2017-06-01|151.53
2017-05-31|151.46
2017-05-30|152.38
2017-05-26|152.13
2017-05-25|151.96
2017-05-24|150.04
2017-05-23|148.07
2017-05-22|148.24
2017-05-19|148.06
2017-05-18|147.66
2017-05-17|144.85
2017-05-16|149.78
2017-05-15|150.19
2017-05-12|150.33
2017-05-11|150.04
2017-05-10|150.29
2017-05-09|150.48
2017-05-08|151.06
2017-05-05|150.24
2017-05-04|150.85
2017-05-03|151.8
2017-05-02|152.78
2017-05-01|152.46
2017-04-28|150.25
2017-04-27|147.7
2017-04-26|146.56
2017-04-25|146.49
2017-04-24|145.47
2017-04-21|143.68
2017-04-20|143.8
2017-04-19|142.27
2017-04-18|140.96
2017-04-17|141.42
2017-04-13|139.39
2017-04-12|139.58
2017-04-11|139.92
2017-04-10|141.04
2017-04-07|140.78
2017-04-06|141.17
2017-04-05|141.85
2017-04-04|141.73
2017-04-03|142.28
2017-03-31|142.05
2017-03-30|142.41
2017-03-29|142.65
2017-03-28|141.76
2017-03-27|140.32
2017-03-24|140.34
2017-03-23|139.53
2017-03-22|139.59
2017-03-21|138.51
2017-03-20|139.94
2017-03-17|139.84
2017-03-16|139.99
2017-03-15|139.72
2017-03-14|139.32
2017-03-13|139.6
2017-03-10|138.79
2017-03-09|138.24
2017-03-08|137.72
2017-03-07|137.3
2017-03-06|137.42
2017-03-03|137.17
2017-03-02|136.76
2017-03-01|137.42
2017-02-28|135.54
2017-02-27|136.41
2017-02-24|135.44
2017-02-23|135.36
2017-02-22|136.12
2017-02-21|133.72
2017-02-17|133.53
2017-02-16|133.84
2017-02-15|133.44
2017-02-14|133.85
2017-02-13|134.05
2017-02-10|134.19
2017-02-09|134.14
2017-02-08|134.2
2017-02-07|131.84
2017-02-06|132.06
2017-02-03|130.98
2017-02-02|130.84
2017-02-01|133.23
2017-01-31|130.32
2017-01-30|130.98
2017-01-27|132.18
2017-01-26|132.78
2017-01-25|131.48
2017-01-24|129.37
2017-01-23|128.93
2017-01-20|127.04
2017-01-19|127.55
2017-01-18|127.92
2017-01-17|127.87
2017-01-13|128.34
2017-01-12|126.62
2017-01-11|126.09
2017-01-10|124.35
2017-01-09|124.9
2017-01-06|123.41
2017-01-05|120.67
2017-01-04|118.69
2017-01-03|116.86
2016-12-30|115.05
2016-12-29|116.35
2016-12-28|116.92
2016-12-27|118.01
2016-12-23|117.27
2016-12-22|117.4
2016-12-21|119.04
2016-12-20|119.09
2016-12-19|119.24
2016-12-16|119.87
2016-12-15|120.57
2016-12-14|120.21
2016-12-13|120.31
2016-12-12|117.77
2016-12-09|119.68
2016-12-08|118.91
2016-12-07|117.95
2016-12-06|117.31
2016-12-05|117.43
2016-12-02|115.4
2016-12-01|115.1
2016-11-30|118.42
2016-11-29|120.87
2016-11-28|120.41
2016-11-25|120.38
2016-11-23|120.84
2016-11-22|121.47
2016-11-21|121.77
2016-11-18|117.02
2016-11-17|117.79
2016-11-16|116.34
2016-11-15|117.2
2016-11-14|115.08
2016-11-11|119.02
2016-11-10|120.8
2016-11-09|123.18
2016-11-08|124.22
2016-11-07|122.15
2016-11-04|120.75
2016-11-03|120.0
2016-11-02|127.17
2016-11-01|129.5
2016-10-31|130.99
2016-10-28|131.29
2016-10-27|129.69
2016-10-26|131.04
2016-10-25|132.29
2016-10-24|133.28
2016-10-21|132.07
2016-10-20|130.0
2016-10-19|130.11
2016-10-18|128.57
2016-10-17|127.54
2016-10-14|127.88
2016-10-13|127.82
2016-10-12|129.05
2016-10-11|128.88
2016-10-10|130.24
2016-10-07|128.99
2016-10-06|128.74
2016-10-05|128.47
2016-10-04|128.19
2016-10-03|128.77
2016-09-30|128.27
2016-09-29|128.09
2016-09-28|129.23
2016-09-27|128.69
2016-09-26|127.31
2016-09-23|127.96
2016-09-22|130.08
2016-09-21|129.94
2016-09-20|128.64
2016-09-19|128.65
2016-09-16|129.07
2016-09-15|128.35
2016-09-14|127.77
2016-09-13|127.21
2016-09-12|128.69
2016-09-09|127.1
2016-09-08|130.27
2016-09-07|131.05
2016-09-06|129.73
2016-09-02|126.51
2016-09-01|126.17
2016-08-31|126.12
2016-08-30|125.84
2016-08-29|126.54
2016-08-26|124.96
2016-08-25|123.89
2016-08-24|123.48
2016-08-23|124.37
2016-08-22|124.15
2016-08-19|123.56
2016-08-18|123.91
2016-08-17|124.37
2016-08-16|123.3
2016-08-15|123.9
2016-08-12|124.88
2016-08-11|124.9
2016-08-10|124.88
2016-08-09|125.06
2016-08-08|125.26
2016-08-05|125.15
2016-08-04|124.36
2016-08-03|122.51
2016-08-02|123.09
2016-08-01|124.31
2016-07-29|123.94
2016-07-28|125.0
2016-07-27|123.34
2016-07-26|121.22
2016-07-25|121.63
2016-07-22|121.0
2016-07-21|120.61
2016-07-20|121.92
2016-07-19|120.61
2016-07-18|119.37
2016-07-15|116.86
2016-07-14|117.29
2016-07-13|116.78
2016-07-12|117.93
2016-07-11|117.87
2016-07-08|117.24
2016-07-07|115.85
2016-07-06|116.7
2016-07-05|114.0
2016-07-01|114.19
2016-06-30|114.28
2016-06-29|114.16
2016-06-28|112.7
2016-06-27|108.97
2016-06-24|112.08
2016-06-23|115.08
2016-06-22|113.91
2016-06-21|114.38
2016-06-20|113.37
2016-06-17|113.02
2016-06-16|114.39
2016-06-15|114.6
2016-06-14|114.94
2016-06-13|113.95
2016-06-10|116.62
2016-06-09|118.56
2016-06-08|118.39
2016-06-07|117.76
2016-06-06|118.79
2016-06-03|118.47
2016-06-02|118.93
2016-06-01|118.78
2016-05-31|118.81
2016-05-27|119.38
2016-05-26|119.47
2016-05-25|117.89
2016-05-24|117.7
2016-05-23|115.97
2016-05-20|117.35
2016-05-19|116.81
2016-05-18|117.65
2016-05-17|117.35
2016-05-16|118.67
2016-05-13|119.81
2016-05-12|120.28
2016-05-11|119.52
2016-05-10|120.5
2016-05-09|119.24
2016-05-06|119.49
2016-05-05|117.81
2016-05-04|118.06
2016-05-03|117.43
2016-05-02|118.57
2016-04-29|117.58
2016-04-28|116.73
2016-04-27|108.89
2016-04-26|108.76
2016-04-25|110.1
2016-04-22|110.56
2016-04-21|113.44
2016-04-20|112.42
2016-04-19|112.29
2016-04-18|110.45
2016-04-15|109.64
2016-04-14|110.84
2016-04-13|110.51
2016-04-12|110.61
2016-04-11|108.99
2016-04-08|110.63
2016-04-07|113.64
2016-04-06|113.71
2016-04-05|112.22
2016-04-04|112.55
2016-04-01|116.06
2016-03-31|114.1
2016-03-30|114.7
2016-03-29|116.14
2016-03-28|113.69
2016-03-24|113.05
2016-03-23|112.54
2016-03-22|112.25
2016-03-21|111.85
2016-03-18|111.45
2016-03-17|111.02
2016-03-16|112.18
2016-03-15|110.67
2016-03-14|109.89
2016-03-11|109.41
2016-03-10|107.32
2016-03-09|107.51
2016-03-08|105.93
2016-03-07|105.73
2016-03-04|108.39
2016-03-03|109.58
2016-03-02|109.95
2016-03-01|109.82
2016-02-29|106.92
2016-02-26|107.92
2016-02-25|108.07
2016-02-24|106.88
2016-02-23|105.46
2016-02-22|107.16
2016-02-19|104.57
2016-02-18|103.47
2016-02-17|105.2
2016-02-16|101.61
2016-02-12|102.01
2016-02-11|101.91
2016-02-10|101.0
2016-02-09|99.54
2016-02-08|99.75
2016-02-05|104.07
2016-02-04|110.49
2016-02-03|112.69
2016-02-02|114.61
2016-02-01|115.09
2016-01-29|112.21
2016-01-28|109.11
2016-01-27|94.45
2016-01-26|97.34
2016-01-25|97.01
2016-01-22|97.94
2016-01-21|94.16
2016-01-20|94.35
2016-01-19|95.26
2016-01-15|94.97
2016-01-14|98.37
2016-01-13|95.44
2016-01-12|99.37
2016-01-11|97.51
2016-01-08|97.33
2016-01-07|97.92
2016-01-06|102.97
2016-01-05|102.73
2016-01-04|102.22
2015-12-31|104.66
2015-12-30|106.22
2015-12-29|107.26
2015-12-28|105.93
2015-12-24|105.02
2015-12-23|104.63
2015-12-22|105.51
2015-12-21|104.77
2015-12-18|104.04
2015-12-17|106.22
2015-12-16|106.79
2015-12-15|104.55
2015-12-14|104.66
2015-12-11|102.12
2015-12-10|105.42
2015-12-09|104.6
2015-12-08|106.49
2015-12-07|105.61
2015-12-04|106.18
2015-12-03|104.38
2015-12-02|106.07
2015-12-01|107.12
2015-11-30|104.24
2015-11-27|105.45
2015-11-25|105.41
2015-11-24|105.74
2015-11-23|106.95
2015-11-20|107.32
2015-11-19|106.26
2015-11-18|107.77
2015-11-17|105.13
2015-11-16|104.04
2015-11-13|103.95
2015-11-12|108.02
2015-11-11|109.01
2015-11-10|107.91
2015-11-09|106.49
2015-11-06|107.095
2015-11-05|108.76
2015-11-04|103.94
2015-11-03|102.58
2015-11-02|103.31
2015-10-30|101.97
2015-10-29|104.88
2015-10-28|104.2
2015-10-27|103.7
2015-10-26|103.77
2015-10-23|102.19
2015-10-22|99.67
2015-10-21|97.11
2015-10-20|97.0
2015-10-19|98.47
2015-10-16|97.54
2015-10-15|95.96
2015-10-14|94.07
2015-10-13|94.12
2015-10-12|94.26
2015-10-09|93.24
2015-10-08|92.47
2015-10-07|92.4
2015-10-06|92.8
2015-10-05|94.01
2015-10-02|92.07
2015-10-01|90.95
2015-09-30|89.73
2015-09-29|86.67
2015-09-28|89.21
2015-09-25|92.77
2015-09-24|94.41
2015-09-23|93.97
2015-09-22|92.96
2015-09-21|95.55
2015-09-18|94.4
2015-09-17|94.34
2015-09-16|93.45
2015-09-15|92.9
2015-09-14|92.31
2015-09-11|92.05
2015-09-10|91.98
2015-09-09|90.44
2015-09-08|89.53
2015-09-04|88.26
2015-09-03|88.15
2015-09-02|89.89
2015-09-01|87.23
2015-08-31|89.43
2015-08-28|91.01
2015-08-27|89.73
2015-08-26|87.19
2015-08-25|83.0
2015-08-24|82.09
2015-08-21|86.06
2015-08-20|90.56
2015-08-19|95.31
2015-08-18|95.17
2015-08-17|93.93
2015-08-14|94.42
2015-08-13|93.43
2015-08-12|94.19
2015-08-11|93.62
2015-08-10|94.15
2015-08-07|94.3
2015-08-06|95.12
2015-08-05|96.44
2015-08-04|94.06
2015-08-03|94.14
2015-07-31|94.01
2015-07-30|95.21
2015-07-29|96.99
2015-07-28|95.29
2015-07-27|94.17
2015-07-24|96.95
2015-07-23|95.44
2015-07-22|97.04
2015-07-21|98.39
2015-07-20|97.91
2015-07-17|94.97
2015-07-16|90.85
2015-07-15|89.76
2015-07-14|89.68
2015-07-13|90.1
2015-07-10|87.95
2015-07-09|85.88
2015-07-08|85.65
2015-07-07|87.22
2015-07-06|87.55
2015-07-02|87.285
2015-07-01|86.91
2015-06-30|85.765
2015-06-29|85.8
2015-06-26|88.01
2015-06-25|87.98
2015-06-24|88.86
2015-06-23|87.88
2015-06-22|84.74
2015-06-19|82.51
2015-06-18|82.905
2015-06-17|81.79
2015-06-16|81.06
2015-06-15|80.71
2015-06-12|81.53
2015-06-11|81.83
2015-06-10|82.16
2015-06-09|80.67
2015-06-08|80.67
2015-06-05|82.14
2015-06-04|82.05
2015-06-03|82.44
2015-06-02|80.445
2015-06-01|80.29
2015-05-29|79.19
2015-05-28|80.145
2015-05-27|80.55
2015-05-26|79.335
2015-05-22|80.54
2015-05-21|80.48
2015-05-20|80.55
2015-05-19|80.63
2015-05-18|80.88
2015-05-15|80.42
2015-05-14|81.37
2015-05-13|78.44
2015-05-12|77.46
2015-05-11|78.01
2015-05-08|78.51
2015-05-07|78.425
2015-05-06|78.1
2015-05-05|77.56
2015-05-04|78.81
2015-05-01|78.99
2015-04-30|78.77
2015-04-29|80.465
2015-04-28|80.68
2015-04-27|81.91
2015-04-24|81.53
2015-04-23|82.41
2015-04-22|84.63
2015-04-21|83.62
2015-04-20|83.09
2015-04-17|80.775
2015-04-16|82.31
2015-04-15|82.705
2015-04-14|83.515
2015-04-13|83.01
2015-04-10|82.04
2015-04-09|82.17
2015-04-08|82.275
2015-04-07|82.32
2015-04-06|82.44
2015-04-02|81.555
2015-04-01|81.665
2015-03-31|82.215
2015-03-30|83.195
2015-03-27|83.3
2015-03-26|83.01
2015-03-25|82.92
2015-03-24|85.31
2015-03-23|84.43
2015-03-20|83.8
2015-03-19|82.75
2015-03-18|80.91
2015-03-17|79.365
2015-03-16|78.07
2015-03-13|78.05
2015-03-12|78.93
2015-03-11|77.57
2015-03-10|77.55
2015-03-09|79.44
2015-03-06|80.005
2015-03-05|81.21
2015-03-04|80.895
2015-03-03|79.6
2015-03-02|79.75
2015-02-27|78.97
2015-02-26|80.41
2015-02-25|79.56
2015-02-24|78.45
2015-02-23|78.84
2015-02-20|79.895
2015-02-19|79.42
2015-02-18|76.71
2015-02-17|75.6
2015-02-13|75.74
2015-02-12|76.23
2015-02-11|76.51
2015-02-10|75.19
2015-02-09|74.44
2015-02-06|74.47
2015-02-05|75.615
2015-02-04|75.63
2015-02-03|75.4
2015-02-02|74.99
2015-01-30|75.91
2015-01-29|78.0
2015-01-28|76.24
2015-01-27|75.78
2015-01-26|77.495
2015-01-23|77.83
2015-01-22|77.65
2015-01-21|76.74
2015-01-20|76.24
2015-01-16|75.18
2015-01-15|74.05
2015-01-14|76.28
2015-01-13|76.45
2015-01-12|76.72
2015-01-09|77.74
2015-01-08|78.175
2015-01-07|76.15
2015-01-06|76.15
2015-01-05|77.19
2015-01-02|78.45
