Date|StockPrice
2019-11-25|137.18
2019-11-22|137.12000000000003
2019-11-21|135.50121532555954
2019-11-20|135.0046556094735
2019-11-19|133.89236184544075
2019-11-18|133.9022930397625
2019-11-15|134.01153617730142
2019-11-14|130.05892083725652
2019-11-13|130.36678786122988
2019-11-12|130.4462374158036
2019-11-11|131.07190265807202
2019-11-08|132.08488447888757
2019-11-07|130.5256869703774
2019-11-06|130.05892083725652
2019-11-05|129.52263634388356
2019-11-04|129.33394365177088
2019-11-01|130.2972695009778
2019-10-31|131.13148982400236
2019-10-30|131.92598536974003
2019-10-29|128.23595080756144
2019-10-28|128.2911682479902
2019-10-25|127.46687911928736
2019-10-24|126.6227276019411
2019-10-23|129.0062142391541
2019-10-22|128.31103063663363
2019-10-21|127.13914970667058
2019-10-18|126.82135148837551
2019-10-17|135.23307307887308
2019-10-16|134.239953646701
2019-10-15|131.92598536974003
2019-10-14|129.8205721735352
2019-10-11|130.4263750271602
2019-10-10|128.17199391612954
2019-10-09|128.33089302527708
2019-10-08|130.93286593756795
2019-10-07|132.2437835880351
2019-10-04|132.74034330412115
2019-10-03|130.2873383066561
2019-10-02|131.0917650467155
2019-10-01|129.09559498804958
2019-09-30|128.48979213442462
2019-09-27|127.71515897733038
2019-09-26|127.9634388353734
2019-09-25|130.0887144202217
2019-09-24|130.64486130223804
2019-09-23|130.83355399435075
2019-09-20|130.74417324545524
2019-09-19|129.21476931991026
2019-09-18|129.51270514956187
2019-09-17|128.7777967697545
2019-09-16|128.64869124357213
2019-09-13|129.88015933946554
2019-09-12|129.5325675382053
2019-09-11|130.26747591801265
2019-09-10|128.65862243789388
2019-09-09|126.07651191424644
2019-09-06|127.32784239878328
2019-09-05|127.69529658868696
2019-09-04|127.97337002969515
2019-09-03|127.85419569783448
2019-08-30|127.47681031360909
2019-08-29|127.35763598174844
2019-08-28|127.79460853190416
2019-08-27|128.74800318678933
2019-08-26|126.92066343159271
2019-08-23|125.90768161077725
2019-08-22|129.397176583784
2019-08-21|129.65346717502177
2019-08-20|128.73673544482506
2019-08-19|130.36319496614178
2019-08-16|129.485892557674
2019-08-15|128.67759146223173
2019-08-14|128.4015862101295
2019-08-13|131.5165026267118
2019-08-12|129.99847374014954
2019-08-09|130.1561910270651
2019-08-08|129.8013271315051
2019-08-07|128.35229955796842
2019-08-06|128.90431006217287
2019-08-05|128.3030129058073
2019-08-02|129.20002997513953
2019-08-01|128.43115820142617
2019-07-31|128.36215688840062
2019-07-30|130.19562034879402
2019-07-29|131.1222094094229
2019-07-26|128.86488074044397
2019-07-25|129.24931662730066
2019-07-24|127.92843434938284
2019-07-23|127.00184528875393
2019-07-22|126.80469868010947
2019-07-19|128.45087286229062
2019-07-18|130.18576301836177
2019-07-17|129.9787590792851
2019-07-16|130.60962822694734
2019-07-15|132.7880982524685
2019-07-12|132.38394770474738
2019-07-11|138.11105668586862
2019-07-10|139.1953630334131
2019-07-09|139.39250964205755
2019-07-08|138.95878710303975
2019-07-05|138.56449388575084
2019-07-03|140.11209476360978
2019-07-02|138.03219804241084
2019-07-01|137.3618995730197
2019-06-28|137.29289825999416
2019-06-27|138.68278185093752
2019-06-26|139.8262321810753
2019-06-25|142.18213415437648
2019-06-24|141.01896916337424
2019-06-21|140.06280811144867
2019-06-20|140.18109607663533
2019-06-19|138.44620592056418
2019-06-18|138.22934465105527
2019-06-17|137.45061554690972
2019-06-14|138.09134202500417
2019-06-13|138.70249651180197
2019-06-12|139.65865756372756
2019-06-11|137.78576478160528
2019-06-10|137.03660766875637
2019-06-07|136.57331313844193
2019-06-06|134.72999234761633
2019-06-05|132.46280634820516
2019-06-04|131.82207987011068
2019-06-03|129.56475120113177
2019-05-31|129.2788886185973
2019-05-30|130.22519234009067
2019-05-29|129.45632056637731
2019-05-28|135.114428234473
2019-05-24|136.8690330514086
2019-05-23|136.8591757209764
2019-05-22|135.8507706062142
2019-05-21|135.22418878733288
2019-05-20|135.51789901493348
2019-05-17|135.7039154924139
2019-05-16|135.31230185561307
2019-05-15|134.03955753601028
2019-05-14|133.95144446773008
2019-05-13|134.29410639993083
2019-05-10|136.13469049289483
2019-05-09|135.82139958345414
2019-05-08|136.9081274255765
2019-05-07|137.03540185753678
2019-05-06|139.11095413258127
2019-05-03|139.0326314052211
2019-05-02|138.31793651805955
2019-05-01|138.97388935970096
2019-04-30|138.23961379069937
2019-04-29|136.9081274255765
2019-04-26|137.44659617617765
2019-04-25|136.0759484473747
2019-04-24|136.28154560669515
2019-04-23|136.96686947109663
2019-04-22|134.94026890065226
2019-04-18|134.6367683321316
2019-04-17|135.6158024241337
2019-04-16|135.12628537813265
2019-04-15|133.65773424012949
2019-04-12|133.12905583044832
2019-04-11|132.3751995796067
2019-04-10|132.7374421936475
2019-04-09|132.72765185272743
2019-04-08|133.28570128516864
2019-04-05|133.32486264884875
2019-04-04|132.72765185272743
2019-04-03|134.29410639993083
2019-04-02|134.822784809612
2019-04-01|136.06615810645468
2019-03-29|136.8591757209764
2019-03-28|135.96825469725448
2019-03-27|135.7920285606941
2019-03-26|135.66475412873382
2019-03-25|133.74584730840968
2019-03-22|134.03955753601028
2019-03-21|135.2046081054928
2019-03-20|134.4115904909711
2019-03-19|135.53747969677354
2019-03-18|134.29410639993083
2019-03-15|134.71509105949175
2019-03-14|135.12628537813265
2019-03-13|136.48714276601558
2019-03-12|136.2619649248551
2019-03-11|135.65496378781378
2019-03-08|135.16544674181273
2019-03-07|135.34167287837312
2019-03-06|136.1738518565749
2019-03-05|135.86056094713425
2019-03-04|135.57664106045362
2019-03-01|135.44936662849335
2019-02-28|133.7752183311697
2019-02-27|133.0213620803281
2019-02-26|133.25633026240862
2019-02-25|133.3444433306888
2019-02-22|132.8549262846877
2019-02-21|131.7072775803251
2019-02-20|132.6117803727465
2019-02-19|131.96987516522165
2019-02-15|132.64095788217944
2019-02-14|130.62770973130606
2019-02-13|130.76387144199313
2019-02-12|130.48182218414132
2019-02-11|128.38104150496912
2019-02-08|128.77007496407506
2019-02-07|128.42967068735737
2019-02-06|129.35362515273403
2019-02-05|129.23691511500223
2019-02-04|129.23691511500223
2019-02-01|130.52072553005192
2019-01-31|129.43143184455522
2019-01-30|128.0309113917737
2019-01-29|126.7568268132017
2019-01-28|125.45356472519671
2019-01-25|124.71440115289536
2019-01-24|123.54730077557747
2019-01-23|125.26877383212138
2019-01-22|125.26877383212138
2019-01-18|127.10695692639706
2019-01-17|125.55082308997319
2019-01-16|124.52961025982002
2019-01-15|125.81342067486973
2019-01-14|124.76303033528362
2019-01-11|126.19272829749804
2019-01-10|126.15382495158745
2019-01-09|125.39520970633082
2019-01-08|126.39697086352868
2019-01-07|123.52784910262217
2019-01-04|124.3253676937894
2019-01-03|122.27321619700542
2019-01-02|124.24756100196821
2018-12-31|125.51191974406261
2018-12-28|123.78072085104104
2018-12-27|123.91688256172813
2018-12-26|123.23607400829269
2018-12-24|119.47217529144247
2018-12-21|124.57823944220829
2018-12-20|124.75330449880597
2018-12-19|124.11139929128112
2018-12-18|126.84435934150052
2018-12-17|125.59945227236143
2018-12-14|129.35362515273403
2018-12-13|143.7867664855654
2018-12-12|143.06705458621934
2018-12-11|142.4835043975604
2018-12-10|141.2775006743319
2018-12-07|141.44283989445196
2018-12-06|141.9096800453791
2018-12-04|142.0263900831109
2018-12-03|142.2014551397086
2018-11-30|142.87253785666638
2018-11-29|141.8513250265132
2018-11-28|142.4251493786945
2018-11-27|139.29343003289148
2018-11-26|137.4941502845264
2018-11-23|137.45524693861572
2018-11-21|137.2233038937921
2018-11-20|141.53357881009825
2018-11-19|142.77060838249105
2018-11-16|141.0890213075196
2018-11-15|139.6490415709061
2018-11-14|139.40743423254813
2018-11-13|139.82299885452383
2018-11-12|140.7314424467498
2018-11-09|140.46084222778887
2018-11-08|140.42218505365162
2018-11-07|139.89064890926406
2018-11-06|137.78383291878257
2018-11-05|137.42625405801277
2018-11-02|135.95728144079632
2018-11-01|136.09258155027678
2018-10-31|135.29044518692834
2018-10-30|136.02493149553655
2018-10-29|132.93235756455456
2018-10-26|132.37182853956406
2018-10-25|133.8214725697119
2018-10-24|132.85504321628
2018-10-23|134.26603007229056
2018-10-22|134.02442273393257
2018-10-19|134.3820015947024
2018-10-18|134.81689480374672
2018-10-17|134.77823762960944
2018-10-16|131.975592504657
2018-10-15|129.4532118921998
2018-10-12|129.37589754392525
2018-10-11|129.3469046633223
2018-10-10|133.10631484817227
2018-10-09|134.52696599771713
2018-10-08|134.71058757486918
2018-10-05|134.43032306237396
2018-10-04|134.67193040073192
2018-10-03|134.36267300763373
2018-10-02|135.76399557010996
2018-10-01|135.00051638089877
2018-09-28|133.5315437636823
2018-09-27|133.57986523135392
2018-09-26|133.521879470148
2018-09-25|133.98576555979528
2018-09-24|135.75433127657564
2018-09-21|138.08342601834644
2018-09-20|137.21363960025775
2018-09-19|135.74466698304133
2018-09-18|135.82198133131587
2018-09-17|135.2614523063254
2018-09-14|134.8072305102124
2018-09-13|135.19380225158514
2018-09-12|134.68159469426627
2018-09-11|133.86012974384914
2018-09-10|132.60377158438772
2018-09-07|132.71007881326523
2018-09-06|132.2751856042209
2018-09-05|131.2990919572547
2018-09-04|129.23093314091048
2018-08-31|130.1683696137394
2018-08-30|130.41964124563165
2018-08-29|130.33266260382283
2018-08-28|129.81079075296958
2018-08-27|130.3906483650287
2018-08-24|130.51628418097485
2018-08-23|129.70985771012516
2018-08-22|129.229841953667
2018-08-21|129.94026527322507
2018-08-20|131.40911348798704
2018-08-17|129.0954375418587
2018-08-16|127.1849748311552
2018-08-15|125.21691022967674
2018-08-14|124.32408092266455
2018-08-13|125.01530361196431
2018-08-10|125.52412031380996
2018-08-09|125.9561344946223
2018-08-08|125.92733354923482
2018-08-07|126.20574268798056
2018-08-06|126.74336033521371
2018-08-03|126.67615812930954
2018-08-02|126.00413607026813
2018-08-01|127.33857987322182
2018-07-31|127.22337609167188
2018-07-30|126.88736506215113
2018-07-27|126.29214552414304
2018-07-26|125.07290550273929
2018-07-25|123.47925319129818
2018-07-24|124.18967651085629
2018-07-23|121.56879048059469
2018-07-20|120.81996590051995
2018-07-19|120.90636873668242
2018-07-18|122.6920273507068
2018-07-17|123.9496686326272
2018-07-16|119.70632934553701
2018-07-13|120.89676842155326
2018-07-12|122.65362609019014
2018-07-11|121.19437819055732
2018-07-10|122.28881411528194
2018-07-09|121.01197220310321
2018-07-06|120.72396274922832
2018-07-05|120.00393911454107
2018-07-03|117.80546694996268
2018-07-02|116.72063134036723
2018-06-29|116.49022377726732
2018-06-28|117.12384457579209
2018-06-27|116.74943228575472
2018-06-26|117.4598556053128
2018-06-25|117.69026316841273
2018-06-22|117.9302710466418
2018-06-21|116.5958272436881
2018-06-20|117.16224583630874
2018-06-19|117.67106253815439
2018-06-18|116.47102314700898
2018-06-15|117.70946379867105
2018-06-14|117.51745749608779
2018-06-13|117.72866442892938
2018-06-12|117.64226159276691
2018-06-11|117.75746537431687
2018-06-08|119.10150949239973
2018-06-07|118.4006864879708
2018-06-06|117.882269470996
2018-06-05|116.62462818907561
2018-06-04|117.07584300014628
2018-06-01|116.41342125623402
2018-05-31|114.83896957505124
2018-05-30|116.13501211748827
2018-05-29|114.62776264220965
2018-05-25|116.61502787394643
2018-05-24|116.49982409239648
2018-05-23|117.64338064790466
2018-05-22|117.12878019792598
2018-05-21|117.90068087289401
2018-05-18|118.39622204694756
2018-05-17|118.0245661664074
2018-05-16|119.45401186079262
2018-05-15|119.24435982561613
2018-05-14|120.13061615613498
2018-05-11|121.25511343571802
