Date|StockPrice
2019-02-14|49.887481268141855
2019-02-13|49.553654390929324
2019-02-12|49.102006262935916
2019-02-11|47.88452000486672
2019-02-08|47.95324906782224
2019-02-07|48.33616813286013
2019-02-06|48.9940034497201
2019-02-05|48.79272547963606
2019-02-04|48.02195457123949
2019-02-01|47.54388147615807
2019-01-31|45.973069878033414
2019-01-30|46.38284681667463
2019-01-29|45.40718743895746
2019-01-28|45.573049533169375
2019-01-25|45.89501712781605
2019-01-24|48.54881063520676
2019-01-23|46.7731105677615
2019-01-22|47.09507816240818
2019-01-18|47.992684789907976
2019-01-17|47.29021003795161
2019-01-16|46.95848584952777
2019-01-15|47.417045757054844
2019-01-14|47.173130912625545
2019-01-11|47.73901335170151
2019-01-10|47.37801938194616
2019-01-09|46.841406724201704
2019-01-08|46.57797869221807
2019-01-07|46.28528087890291
2019-01-04|46.07063581580513
2019-01-03|43.40708571463724
2019-01-02|45.93404350292473
2018-12-31|45.78769459626715
2018-12-28|45.612075908278065
2018-12-27|45.231568750968364
2018-12-26|45.06570665675644
2018-12-24|42.52899227469178
2018-12-21|43.74856649683826
2018-12-20|44.43152806124028
2018-12-19|44.46079784257179
2018-12-18|46.57797869221807
2018-12-17|45.93404350292473
2018-12-14|46.69505781754413
2018-12-13|47.11459134996252
2018-12-12|46.66578803621261
2018-12-11|46.22674131623989
2018-12-10|46.060879222027964
2018-12-07|45.11448962564231
2018-12-06|47.19264410017989
2018-12-04|46.587735285995244
2018-12-03|48.909804604962126
2018-11-30|48.10976391523404
2018-11-29|46.538952317109384
2018-11-28|47.670717195261304
2018-11-27|46.89994628686474
2018-11-26|46.29503747268009
2018-11-23|45.40718743895746
2018-11-21|45.88526053403887
2018-11-20|46.23649791001706
2018-11-19|46.831650130424535
2018-11-16|47.64144741392979
2018-11-15|46.93897266197342
2018-11-14|45.94380009670191
2018-11-13|46.23649791001706
2018-11-12|45.514509970506346
2018-11-09|46.93897266197342
2018-11-08|47.797552914364545
2018-11-07|47.5341248823809
2018-11-06|46.099905597136654
2018-11-05|46.50968253577787
2018-11-02|45.675862919751836
2018-11-01|46.75207195904125
2018-10-31|45.452864650349525
2018-10-30|46.30607542023663
2018-10-29|44.017919264630294
2018-10-26|44.29909099561582
2018-10-25|42.96110137920195
2018-10-24|41.12863733933078
2018-10-23|43.14531734088212
2018-10-22|43.63979176433942
2018-10-19|42.66053849435536
2018-10-18|43.60100945661728
2018-10-17|44.49300253422653
2018-10-16|44.5414804188792
2018-10-15|43.17440407167373
2018-10-12|43.51374926424246
2018-10-11|42.88353676375766
2018-10-10|43.436184648798175
2018-10-09|45.132910611641854
2018-10-08|45.598298304307555
2018-10-05|45.598298304307555
2018-10-04|46.66481176666644
2018-10-03|47.27563311329016
2018-10-02|46.635725035874835
2018-10-01|45.03595484233651
2018-09-28|45.85038330450147
2018-09-27|44.483306957295994
2018-09-26|44.30878657254636
2018-09-25|44.51239368808759
2018-09-24|45.48195138114112
2018-09-21|45.23956195787774
2018-09-20|45.76312311212666
2018-09-19|44.74508753442044
2018-09-18|44.69660964976777
2018-09-17|44.03731041849137
2018-09-14|44.15365734165779
2018-09-13|44.182744072449395
2018-09-12|43.56222714889514
2018-09-11|43.56222714889514
2018-09-10|44.89052118837847
2018-09-07|45.03595484233651
2018-09-06|45.821296573709866
2018-09-05|46.26729311251449
2018-09-04|46.49998695884734
2018-08-31|46.9556790745825
2018-08-30|46.771463112902325
2018-08-29|47.26593753635962
2018-08-28|47.09141715160999
2018-08-27|46.87811445913822
2018-08-24|46.20911965093127
2018-08-23|45.54982041965487
2018-08-22|45.61768945816862
2018-08-21|46.170337343209134
2018-08-20|45.084432726989185
2018-08-17|45.6661673428213
2018-08-16|45.73403638133505
2018-08-15|46.01520811232057
2018-08-14|46.6551161897359
2018-08-13|46.97507022844357
2018-08-10|47.36289330566498
2018-08-09|48.61362272970403
2018-08-08|48.4391023449544
2018-08-07|48.187017344760484
2018-08-06|47.799194267539065
2018-08-03|47.82828099833068
2018-08-02|47.683726451690546
2018-08-01|47.03804947669798
2018-07-31|46.353824622601365
2018-07-30|45.958708861785006
2018-07-27|45.949071892009
2018-07-26|50.26643435166085
2018-07-25|50.52663253561309
2018-07-24|50.28570829121287
2018-07-23|50.410988898300985
2018-07-20|50.02551010726064
2018-07-19|50.0929688956927
2018-07-18|49.84240768151648
2018-07-17|49.8713185908445
2018-07-16|50.121879805020725
2018-07-13|50.32425617031691
2018-07-12|50.449536777405015
2018-07-11|49.34128525316403
2018-07-10|50.26643435166085
2018-07-09|49.977325258380596
2018-07-06|49.50511373935617
2018-07-05|48.90762161324364
2018-07-03|47.67408948191454
2018-07-02|48.37758827556317
2018-06-29|47.90537675653875
2018-06-28|47.46207614684235
2018-06-27|46.98986462781793
2018-06-26|47.86682887743471
2018-06-25|48.869073734139604
2018-06-22|50.594091324045145
2018-06-21|50.295345260988874
2018-06-20|51.51924042254197
2018-06-19|51.00848102441351
2018-06-18|51.28795314791776
2018-06-15|53.10934043558339
2018-06-14|53.52373013595176
2018-06-13|53.032244677375324
2018-06-12|52.82986831207914
2018-06-11|52.54075921879889
2018-06-08|53.05151861692734
2018-06-07|53.851387108336056
2018-06-06|54.95963863257704
2018-06-05|54.477790143776616
2018-06-04|54.76689923705687
2018-06-01|55.00782348145708
2018-05-31|53.19607316356747
2018-05-30|53.65864771281588
2018-05-29|53.31171680087957
2018-05-25|53.42736043819167
2018-05-24|52.76240952364708
2018-05-23|53.20571013334348
2018-05-22|52.47330043036683
2018-05-21|52.34801982327871
2018-05-18|51.557788301646006
2018-05-17|52.82023134230313
2018-05-16|52.65640285611099
2018-05-15|51.96254103223837
2018-05-14|52.90696407028721
2018-05-11|52.68531376543901
2018-05-10|52.984059828495276
2018-05-09|52.367293762830734
2018-05-08|51.68306890873412
2018-05-07|51.39395981545386
2018-05-04|50.86392647777339
2018-05-03|50.09296889569273
2018-05-02|50.12171390462292
2018-05-01|51.09904420824967
2018-04-30|49.46057869922835
2018-04-27|50.5241440296457
2018-04-26|50.83075745823449
2018-04-25|49.23061862778677
2018-04-24|49.297690315290566
2018-04-23|48.96233187777158
2018-04-20|49.37434367243776
2018-04-19|50.035478877832325
2018-04-18|51.36733095826486
2018-04-17|51.30025927076106
2018-04-16|50.20794893141352
2018-04-13|49.690538770669946
2018-04-12|50.5145623600023
2018-04-11|48.96233187777158
2018-04-10|49.12522026170937
2018-04-09|47.47717308304465
2018-04-06|46.74896619014629
2018-04-05|48.272451663446816
2018-04-04|47.898766547354235
2018-04-03|47.668806475912646
2018-04-02|46.873527895510485
2018-03-29|49.90133550282473
2018-03-28|47.525081431261654
2018-03-27|49.04856690456217
2018-03-26|50.28460228856071
2018-03-23|47.29512135982006
2018-03-22|48.70362679739979
2018-03-21|49.40308868136796
2018-03-20|49.39350701172456
2018-03-19|48.70362679739979
2018-03-16|49.02940356527538
2018-03-15|48.75153514561679
2018-03-14|49.690538770669946
2018-03-13|49.61388541352275
2018-03-12|49.364762002794365
2018-03-09|50.006733868902124
2018-03-08|48.617391770609196
2018-03-07|49.17312860992637
2018-03-06|48.588646761679
2018-03-05|47.668806475912646
2018-03-02|46.93101791337088
2018-03-01|45.83870757402334
2018-02-28|47.22804967231627
2018-02-27|47.822113190207034
2018-02-26|47.055579618735074
2018-02-23|45.733309207945936
2018-02-22|43.88404696676983
2018-02-21|44.01819034177742
2018-02-20|44.382293788226605
2018-02-16|43.65408689532824
2018-02-15|43.99902700249063
2018-02-14|43.481616841747055
2018-02-13|42.6001032345543
2018-02-12|42.95462501136007
2018-02-09|42.11143808274092
2018-02-08|40.961637725532974
2018-02-07|43.30914678816586
2018-02-06|43.031278368507266
2018-02-05|42.37014316311269
2018-02-02|43.92143097434075
2018-02-01|45.348996444796036
2018-01-31|45.815334498478094
2018-01-30|46.43394620234204
2018-01-29|47.5664814755699
2018-01-26|47.661652506933585
2018-01-25|43.11247720774943
2018-01-24|43.31233637361317
2018-01-23|43.83577704611344
2018-01-22|43.540746848886016
2018-01-19|42.65565625720374
2018-01-18|42.33207475056721
2018-01-17|42.24642082233989
2018-01-16|41.05678293029383
2018-01-12|41.15195396165752
2018-01-11|41.313744714975776
2018-01-10|40.44768832956624
2018-01-09|41.51360388083952
2018-01-08|42.5795194321128
2018-01-05|42.5795194321128
2018-01-04|42.28448923488537
2018-01-03|43.07440879520396
2018-01-02|44.58762819388655
2017-12-29|43.93094807747712
2017-12-28|43.98805069629533
2017-12-27|43.88336256179528
2017-12-26|43.85481125238617
2017-12-22|44.44487164684103
2017-12-21|44.501974265659236
2017-12-20|45.26334251656872
2017-12-19|44.76845315347755
2017-12-18|44.02611910884081
2017-12-15|42.408211575658164
2017-12-14|41.17098816793025
2017-12-13|41.2471249930212
2017-12-12|41.23760788988483
2017-12-11|41.55167229338499
2017-12-08|41.25664209615757
2017-12-07|40.999680311475615
2017-12-06|41.351813127521254
2017-12-05|41.34229602438488
2017-12-04|42.341591853703584
2017-12-01|42.52241681329458
2017-11-30|42.67469046347648
2017-11-29|41.82766828433968
2017-11-28|42.57000232897642
2017-11-27|42.341591853703584
2017-11-24|42.589036535249164
2017-11-22|42.49386550388547
2017-11-21|42.769861494840164
2017-11-20|42.46531419447637
2017-11-17|42.47483129761274
2017-11-16|43.445575817522325
2017-11-15|43.264750857931325
2017-11-14|43.64543498338607
2017-11-13|43.540746848886016
2017-11-10|43.378956095567744
2017-11-09|44.06418752138628
2017-11-08|44.44487164684103
2017-11-07|44.52100847193197
2017-11-06|44.44487164684103
2017-11-03|43.8429148734657
2017-11-02|44.561961384122455
2017-11-01|44.192976990495964
2017-10-31|43.038718118125914
2017-10-30|41.979070628737006
2017-10-27|42.007454043631355
2017-10-26|39.12180686270623
2017-10-25|38.58252197971367
2017-10-24|38.743361330781624
2017-10-23|38.62982767120424
2017-10-20|38.251382139279634
2017-10-19|37.92970343714372
2017-10-18|38.081081649913564
2017-10-17|37.64586928820026
2017-10-16|37.61748587330592
2017-10-13|37.53233562862288
2017-10-12|37.07820099031335
2017-10-11|37.18227351159262
2017-10-10|37.513413352026646
2017-10-09|37.712097256287066
2017-10-06|37.494491075430425
2017-10-05|37.39987969244927
2017-10-04|37.22011806478508
2017-10-03|37.25796261797754
2017-10-02|36.93628391584163
2017-09-29|36.02801463922257
2017-09-28|35.791486181769685
2017-09-27|35.51711317112435
2017-09-26|35.450885203037544
2017-09-25|35.15758991579597
2017-09-22|35.1765121923922
2017-09-21|35.19543446898844
2017-09-20|35.07243967111294
2017-09-19|35.223817883882774
2017-09-18|35.00621170302613
2017-09-15|35.00621170302613
2017-09-14|34.51423251152414
2017-09-13|34.372315437052414
2017-09-12|34.14524811789765
2017-09-11|33.84249169235797
2017-09-08|33.293745671067285
2017-09-07|33.62488551150131
2017-09-06|33.833030554059846
2017-09-05|33.13290631999933
2017-09-01|33.199134288086135
2017-08-31|33.1802120114899
2017-08-30|33.00991152212383
2017-08-29|32.85853330935399
2017-08-28|32.782844202969066
2017-08-25|32.801766479565295
2017-08-24|32.83961103275776
2017-08-23|32.79230534126718
2017-08-22|32.782844202969066
2017-08-21|33.03829493701818
2017-08-18|33.12344518170121
2017-08-17|33.274823394471056
2017-08-16|33.880336245550424
2017-08-15|34.060097873214616
2017-08-14|34.381776575350536
2017-08-11|33.93710307533912
2017-08-10|34.19255380938823
2017-08-09|34.61830503280341
2017-08-08|34.448004543437335
2017-08-07|34.466926820033564
2017-08-04|34.343932022158064
2017-08-03|34.523693649822256
2017-08-02|34.40779470567034
2017-08-01|34.13546226940821
2017-07-31|33.30907418695761
2017-07-28|33.15882180833023
2017-07-27|32.839535503747044
2017-07-26|32.632938483134396
2017-07-25|32.55781229382071
2017-07-24|32.39816914152911
2017-07-21|32.61415693580597
2017-07-20|32.632938483134396
2017-07-19|32.454513783514386
2017-07-18|32.42634146252175
2017-07-17|32.36999682053648
2017-07-14|32.56720306748492
2017-07-13|32.15400902625962
2017-07-12|32.16339979992383
2017-07-11|31.85350426900486
2017-07-10|31.59995338007115
2017-07-07|31.815941174348012
2017-07-06|31.58117183274273
2017-07-05|32.24791676290174
2017-07-03|31.421528680451136
2017-06-30|31.684470343049053
2017-06-29|31.496654869764825
2017-06-28|32.116445931602776
2017-06-27|31.59995338007115
2017-06-26|31.994365873968025
2017-06-23|32.10705515793856
2017-06-22|32.266698310230154
2017-06-21|32.4732953308428
2017-06-20|32.73623699344072
2017-06-19|33.346637281614456
2017-06-16|33.06491407168812
2017-06-15|33.15882180833023
2017-06-14|33.36541882894288
2017-06-13|33.69409590719028
2017-06-12|33.553234302227104
2017-06-09|33.53445275489869
2017-06-08|34.257542327042955
2017-06-07|34.05094530643031
2017-06-06|33.92886524879556
2017-06-05|34.126071495744
2017-06-02|34.10728994841558
2017-06-01|33.919474475131345
2017-05-31|33.91008370146714
2017-05-30|33.975819117116615
2017-05-26|34.05094530643031
2017-05-25|34.05094530643031
2017-05-24|33.919474475131345
2017-05-23|33.67531435986185
2017-05-22|33.59079739688396
2017-05-19|33.24333877130813
2017-05-18|33.07430484535233
2017-05-17|32.90527091939652
2017-05-16|33.63775126520501
2017-05-15|33.459326565584995
2017-05-12|33.36541882894288
2017-05-11|33.51567120757026
2017-05-10|33.81617596482502
2017-05-09|34.15424381673663
2017-05-08|34.313886969028225
2017-05-05|34.57682863162614
2017-05-04|34.60500095261878
2017-05-03|34.72708101025352
2017-05-02|34.461791654239555
2017-05-01|33.84656897390961
2017-04-28|33.697424081708405
2017-04-27|34.890583219318
2017-04-26|34.42450543118925
2017-04-25|34.3685760966138
2017-04-24|34.2567174274629
2017-04-21|33.85589052967218
2017-04-20|33.72538874899613
2017-04-19|33.47370674340661
2017-04-18|33.338544184849276
2017-04-17|33.07287984561589
2017-04-13|32.858484063076666
2017-04-12|33.21270318205451
2017-04-11|33.31524029544284
2017-04-10|33.37116963001829
2017-04-07|33.58556541255751
2017-04-06|33.58556541255751
2017-04-05|33.76267497204643
2017-04-04|33.818604306621886
2017-04-03|33.70674563747098
2017-03-31|33.62285163560781
2017-03-30|33.32456185120541
2017-03-29|33.15677384747906
2017-03-28|33.184738514766785
2017-03-27|32.988985843752715
2017-03-24|32.77459006121349
2017-03-23|32.87712717460182
2017-03-22|32.97034273222756
2017-03-21|32.66273139206259
2017-03-20|33.02627206680301
2017-03-17|32.87712717460182
2017-03-16|32.75594694968834
2017-03-15|32.71866072663804
2017-03-14|32.79323317273864
2017-03-13|32.77459006121349
2017-03-10|33.47370674340661
2017-03-09|33.38981274154344
2017-03-08|33.203381626291936
2017-03-07|33.37116963001829
2017-03-06|33.15677384747906
2017-03-03|33.464385187644034
2017-03-02|33.47370674340661
2017-03-01|33.49234985493176
2017-02-28|33.74403186052128
2017-02-27|34.033000089161106
2017-02-24|34.05164320068626
2017-02-23|33.72538874899613
2017-02-22|33.62285163560781
2017-02-21|34.04232164492368
2017-02-17|34.00503542187338
2017-02-16|33.93978453153535
2017-02-15|33.60420852408266
2017-02-14|33.49234985493176
2017-02-13|33.37116963001829
2017-02-10|32.94237806493984
2017-02-09|33.054236734090736
2017-02-08|33.91181986424763
2017-02-07|33.88385519695991
2017-02-06|33.80928275085931
2017-02-03|34.04232164492368
2017-02-02|33.94910608729794
2017-02-01|33.80101838353656
2017-01-31|34.07868282808916
2017-01-30|34.63401171719436
2017-01-27|35.15231868035921
2017-01-26|34.76358845798558
2017-01-25|34.98572001362765
2017-01-24|34.81912134689609
2017-01-23|34.03240542066373
2017-01-20|34.1897486059102
2017-01-19|33.847295790961994
2017-01-18|34.02314993917864
2017-01-17|34.06017186511898
2017-01-13|34.0509163836339
2017-01-12|33.97687253175321
2017-01-11|34.19900408739529
2017-01-10|33.819529346506734
2017-01-09|33.88431771690234
2017-01-06|33.76399645759621
2017-01-05|33.64367519829008
2017-01-04|33.6992080872006
2017-01-03|33.87506223541725
2016-12-30|33.569631346409395
2016-12-29|33.930595124327766
2016-12-28|33.90282867987251
2016-12-27|34.31006986521633
2016-12-23|34.217515050365456
2016-12-22|34.18049312442511
2016-12-21|34.22677053185054
2016-12-20|34.43964660600754
2016-12-19|34.14347119848477
2016-12-16|33.60665327234974
2016-12-15|34.0509163836339
2016-12-14|33.82878482799182
2016-12-13|34.06017186511898
2016-12-12|33.29196690185679
2016-12-09|33.09760179066997
2016-12-08|33.04206890175945
2016-12-07|32.856959272057715
2016-12-06|32.13503171622096
2016-12-05|31.829600827213095
2016-12-02|31.616724753056097
2016-12-01|31.24650549365263
2016-11-30|32.11652075325078
2016-11-29|32.68110512384107
2016-11-28|32.8662147535428
2016-11-25|32.801426383147195
2016-11-23|32.579294827505116
2016-11-22|32.83844830908754
2016-11-21|32.375674234833205
2016-11-18|32.34790779037795
2016-11-17|32.41269616077356
2016-11-16|32.246097494042
2016-11-15|32.3108858644376
2016-11-14|31.91290016057887
2016-11-11|32.033221419885
2016-11-10|31.931411123549047
2016-11-09|32.16279816067622
2016-11-08|32.15354267919113
2016-11-07|32.10726527176569
2016-11-04|31.107673271376335
2016-11-03|31.403848678899106
2016-11-02|31.783323419787664
2016-11-01|31.709835966793936
2016-10-31|32.03134357364149
2016-10-28|31.91192646252669
2016-10-27|31.9762279838962
2016-10-26|32.077273231762575
2016-10-25|32.242620000998464
2016-10-24|32.38959490698592
2016-10-21|32.288549659119546
2016-10-20|32.5457557445976
2016-10-19|32.619243197591324
2016-10-18|34.67689188141573
2016-10-17|34.254339026701786
2016-10-14|34.40131393268925
2016-10-13|33.960389214726874
2016-10-12|34.10736412071434
2016-10-11|34.23596716345336
2016-10-10|34.924912035269564
2016-10-07|34.998399488263296
2016-10-06|34.970841693390646
2016-10-05|34.897354240396915
2016-10-04|34.48398731730719
2016-10-03|34.59421849679778
2016-09-30|34.67689188141573
2016-09-29|34.281896821574435
2016-09-28|34.392128001065025
2016-09-27|34.15329377883541
2016-09-26|33.666439402751955
2016-09-23|34.16247971045963
2016-09-22|34.493173248931406
2016-09-21|34.40131393268925
2016-09-20|34.116550052338546
2016-09-19|34.13492191558698
2016-09-16|34.603404428422
2016-09-15|33.583766018134014
2016-09-14|32.7202884454577
2016-09-13|32.71110251383349
2016-09-12|33.14284130017164
2016-09-09|32.55494167622181
2016-09-08|33.47353483864342
2016-09-07|33.49190670189186
2016-09-06|33.59295194975823
2016-09-02|33.14284130017164
2016-09-01|33.08772571042635
2016-08-31|32.968308599311534
2016-08-30|32.793775898451436
2016-08-29|32.65598692408819
2016-08-26|32.38959490698592
2016-08-25|32.233434069374255
2016-08-24|32.288549659119546
2016-08-23|32.51819794972495
2016-08-22|32.481454223228084
2016-08-19|32.371223043737494
2016-08-18|32.12320288988366
2016-08-17|32.16913254800474
2016-08-16|32.343665248864845
2016-08-15|32.06808730013836
2016-08-12|31.755765624915014
2016-08-11|31.85681087278139
2016-08-10|31.71902189841815
2016-08-09|32.077273231762575
2016-08-08|32.187504411253165
2016-08-05|32.13238882150787
2016-08-04|31.764951556539227
2016-08-03|31.4618158129401
2016-08-02|31.507745471061185
2016-08-01|31.772133381553303
2016-07-29|31.78125020605303
2016-07-28|31.699198785555478
2016-07-27|31.753899732553844
2016-07-26|31.990937169546786
2016-07-25|31.62626418955765
2016-07-22|31.598913716058462
2016-07-21|31.243357560569063
2016-07-20|32.53794663953048
2016-07-19|32.04563811654515
2016-07-18|31.954469871547868
2016-07-15|31.972703520547327
2016-07-14|32.091222239043795
2016-07-13|31.918002573548954
2016-07-12|31.854184802050856
2016-07-11|31.34364263006607
2016-07-08|30.997203299076393
2016-07-07|30.26785733909813
2016-07-06|30.058170375604373
2016-07-05|29.79378246511225
2016-07-01|29.85760023661035
2016-06-30|29.903184359108987
2016-06-29|29.110020627632625
2016-06-28|28.435375614652727
2016-06-27|28.006884863165492
2016-06-24|28.763581296642947
2016-06-23|30.076404024603832
2016-06-22|29.438226309622845
2016-06-21|29.46557678312203
2016-06-20|29.328824415626105
2016-06-17|28.955034611137243
2016-06-16|28.891216839639146
2016-06-15|28.818282243641317
2016-06-14|29.301473942126922
2016-06-13|29.328824415626105
2016-06-10|29.210305697129634
2016-06-09|29.119137452132353
2016-06-08|29.07355332963371
2016-06-07|29.064436505133983
2016-06-06|28.882100015139414
2016-06-03|28.827399068141048
2016-06-02|28.955034611137243
2016-06-01|28.86386636613996
2016-05-31|28.80004859464186
2016-05-27|28.781814945642406
2016-05-26|28.708880349644577
2016-05-25|28.617712104647293
2016-05-24|28.316856896156256
2016-05-23|27.560160462678805
2016-05-20|27.487225866680976
2016-05-19|27.013150992695103
2016-05-18|27.341356674685322
2016-05-17|27.332239850185598
2016-05-16|27.70602965467446
2016-05-13|27.268422078687497
2016-05-12|27.131669711191574
2016-05-11|27.405174446183423
2016-05-10|27.47810904218125
2016-05-09|27.168137009190488
2016-05-06|27.386940797183964
2016-05-05|27.25930525418777
2016-05-04|27.21372113168913
2016-05-03|27.441641744182327
2016-05-02|27.667610467372235
2016-04-29|27.36933175276156
2016-04-28|28.11954791375205
2016-04-27|28.69802784511821
2016-04-26|28.381671632652342
2016-04-25|28.372632883724748
2016-04-22|28.598601606914652
2016-04-21|28.89688032152533
2016-04-20|28.92399656830812
2016-04-19|28.56244661120427
2016-04-18|28.60764035584225
2016-04-15|28.43590412621792
2016-04-14|28.743221589756196
2016-04-13|29.041500304366874
2016-04-12|28.79745408332177
2016-04-11|28.625717853697445
2016-04-08|28.589562857987055
2016-04-07|28.517252866566288
2016-04-06|28.99630655972889
2016-04-05|28.833609079032154
2016-04-04|28.92399656830812
2016-04-01|29.330740270049954
2016-03-31|29.24035278077399
2016-03-30|29.565747742167456
2016-03-29|29.267469027556782
2016-03-28|28.833609079032154
2016-03-24|28.815531581176963
2016-03-23|28.92399656830812
2016-03-22|29.2132365339912
2016-03-21|29.231314031846395
2016-03-18|29.538631495384667
2016-03-17|28.905919070452928
2016-03-16|28.643795351552637
2016-03-15|28.60764035584225
2016-03-14|28.40878787943513
2016-03-11|28.70706659404581
2016-03-10|28.2460903987384
