Date|StockPrice
2019-11-25|33.47
2019-11-22|33.18
2019-11-21|32.84
2019-11-20|32.69
2019-11-19|32.94
2019-11-18|32.96
2019-11-15|32.93
2019-11-14|32.7
2019-11-13|32.79
2019-11-12|33.09
2019-11-11|33.18
2019-11-08|33.26
2019-11-07|33.23
2019-11-06|32.79
2019-11-05|32.82
2019-11-04|32.4
2019-11-01|31.8
2019-10-31|31.27
2019-10-30|31.62
2019-10-29|32.07
2019-10-28|31.84
2019-10-25|31.72
2019-10-24|31.36
2019-10-23|31.42
2019-10-22|31.2
2019-10-21|31.02
2019-10-18|30.35
2019-10-17|30.26
2019-10-16|30.17
2019-10-15|29.73
2019-10-14|29.14
2019-10-11|28.91
2019-10-10|28.45
2019-10-09|27.89
2019-10-08|27.63
2019-10-07|28.31
2019-10-04|28.37
2019-10-03|27.81
2019-10-02|27.84
2019-10-01|28.44
2019-09-30|29.17
2019-09-27|29.35
2019-09-26|29.13
2019-09-25|29.25
2019-09-24|28.94
2019-09-23|29.52
2019-09-20|29.59
2019-09-19|29.82
2019-09-18|30.0
2019-09-17|29.94
2019-09-16|30.13
2019-09-13|30.17
2019-09-12|29.67
2019-09-11|29.46
2019-09-10|29.35
2019-09-09|28.63
2019-09-06|27.73
2019-09-05|28.12
2019-09-04|27.31515194346291
2019-09-03|26.877950530035353
2019-08-30|27.33502473498235
2019-08-29|27.156169611307433
2019-08-28|26.679222614841006
2019-08-27|26.301639575971745
2019-08-26|26.540113074204964
2019-08-23|26.301639575971745
2019-08-22|27.017060070671395
2019-08-21|26.758713780918743
2019-08-20|26.55004946996468
2019-08-19|27.091583038869274
2019-08-16|26.858077738515917
2019-08-15|26.083038869257965
2019-08-14|26.251957597173163
2019-08-13|27.54368904593641
2019-08-12|27.44432508833924
2019-08-09|28.149809187279168
2019-08-08|28.199491166077753
2019-08-07|27.712607773851605
2019-08-06|28.239236749116625
2019-08-05|27.901399293286232
2019-08-02|29.193130742049487
2019-08-01|29.302431095406376
2019-07-31|30.484862190812738
2019-07-30|30.693526501766804
2019-07-29|30.32587985865726
2019-07-26|30.574289752650195
2019-07-25|30.14702473498235
2019-07-24|30.47492579505302
2019-07-23|30.057597173144895
2019-07-22|29.381922261484117
2019-07-19|29.21300353356892
2019-07-18|29.29249469964666
2019-07-17|29.00433922261486
2019-07-16|28.80561130742051
2019-07-15|29.03414840989401
2019-07-12|29.262685512367508
2019-07-11|29.17325795053005
2019-07-10|28.83542049469966
2019-07-09|29.163321554770338
2019-07-08|29.014275618374576
2019-07-05|29.07389399293288
2019-07-03|28.865229681978818
2019-07-02|28.964593639575988
2019-07-01|29.23287632508836
2019-06-28|28.81554770318023
2019-06-27|28.03057243816256
2019-06-26|27.73248056537104
2019-06-25|27.583434628975283
2019-06-24|27.802035335689062
2019-06-21|27.941144876325104
2019-06-20|28.090190812720863
2019-06-19|28.13987279151945
2019-06-18|28.43796466431097
2019-06-17|27.752353356890474
2019-06-14|27.861653710247364
2019-06-13|27.762289752650194
2019-06-12|27.77222614840991
2019-06-11|28.06038162544171
2019-06-10|27.89146289752652
2019-06-07|27.354897526501784
2019-06-06|27.70267137809189
2019-06-05|27.584072713612006
2019-06-04|27.593955935651998
2019-06-03|26.368436402693238
2019-05-31|26.28937062637332
2019-05-30|26.842831060612756
2019-05-29|27.425941160972165
2019-05-28|27.574189491572014
2019-05-24|27.850919708691734
2019-05-23|27.435824383012157
2019-05-22|28.157299591931423
2019-05-21|28.354964032731225
2019-05-20|28.068350593571513
2019-05-17|28.068350593571513
2019-05-16|28.256131812331322
2019-05-15|27.95963515113162
2019-05-14|28.285781478451295
2019-05-13|27.920102262971664
2019-05-10|29.234570794290327
2019-05-09|29.3630526808102
2019-05-08|29.45200167917011
